SWC281-1.p,SWC356-1.p,0.94875
SWC281-1.p,SWC275-1.p,0.948182
SWC281-1.p,SWC046-1.p,0.9475
SWC281-1.p,SWC207-1.p,0.9475
SWC281-1.p,SWC379-1.p,0.947368
SWC281-1.p,SWC040-1.p,0.946923
SWC281-1.p,SWC084-1.p,0.946875
SWC281-1.p,SWC231-1.p,0.945882
SWC281-1.p,SWC241-1.p,0.945882
SWC281-1.p,SWC404-1.p,0.945
SWC281-1.p,SWC197-1.p,0.944667
SWC281-1.p,SWC223-1.p,0.944286
SWC281-1.p,SWC323-1.p,0.944167
SWC281-1.p,SWC325-1.p,0.944167
SWC281-1.p,SWC313-1.p,0.943333
SWC281-1.p,SWC045-1.p,0.942727
SWC281-1.p,SWC179-1.p,0.942381
SWC281-1.p,SWC288-1.p,0.942381
SWC281-1.p,SWC330-1.p,0.942381
SWC281-1.p,SWC346-1.p,0.942381
SWC281-1.p,SWC083-1.p,0.942308
SWC281-1.p,SWC043-1.p,0.940769
SWC281-1.p,SWC193-1.p,0.94
SWC281-1.p,SWC232-1.p,0.938824
SWC281-1.p,SWC242-1.p,0.938824
SWC281-1.p,SWC240-1.p,0.938571
SWC281-1.p,SWC383-1.p,0.938125
SWC281-1.p,SWC243-1.p,0.936923
SWC281-1.p,SWC090-1.p,0.936667
SWC281-1.p,SWC104-1.p,0.936154
SWC281-1.p,SWC124-1.p,0.936154
SWC281-1.p,SWC303-1.p,0.936111
SWC281-1.p,SWC167-1.p,0.935882
SWC281-1.p,SWC175-1.p,0.935882
SWC281-1.p,SWC274-1.p,0.935
SWC281-1.p,SWC393-1.p,0.935
SWC281-1.p,SWC009-1.p,0.934167
SWC281-1.p,SWC272-1.p,0.934167
SWC281-1.p,SWC406-1.p,0.934
SWC281-1.p,SWC401-1.p,0.933333
SWC281-1.p,SWC031-1.p,0.932308
SWC281-1.p,SWC256-1.p,0.931429
SWC281-1.p,SWC225-1.p,0.93
SWC281-1.p,SWC076-1.p,0.929333
SWC281-1.p,SWC166-1.p,0.928462
SWC281-1.p,SWC174-1.p,0.928462
SWC281-1.p,SWC230-1.p,0.928462
SWC281-1.p,SWC264-1.p,0.9275
SWC281-1.p,SWC328-1.p,0.9275
SWC281-1.p,SWC297-1.p,0.927368
SWC281-1.p,SWC308-1.p,0.927
SWC281-1.p,SWC198-1.p,0.926471
SWC281-1.p,SWC418-1.p,0.926
SWC281-1.p,SWC224-1.p,0.925294
SWC281-1.p,SWC384-1.p,0.924091
SWC281-1.p,SWC205-1.p,0.924
SWC281-1.p,SWC211-1.p,0.924
SWC281-1.p,SWC312-1.p,0.924
SWC281-1.p,SWC320-1.p,0.924
SWC281-1.p,SWC419-1.p,0.923077
SWC281-1.p,SWC072-1.p,0.923
SWC281-1.p,SWC341-1.p,0.922727
SWC281-1.p,SWC389-1.p,0.922727
SWC281-1.p,SWC203-1.p,0.922222
SWC281-1.p,SWC422-1.p,0.922
SWC281-1.p,SWC011-1.p,0.921
SWC281-1.p,SWC235-1.p,0.920526
SWC281-1.p,SWC246-1.p,0.920526
SWC281-1.p,SWC306-1.p,0.92
SWC281-1.p,SWC307-1.p,0.92
SWC281-1.p,SWC004-1.p,0.9195
SWC281-1.p,SWC055-1.p,0.918889
SWC281-1.p,SWC056-1.p,0.918889
SWC281-1.p,SWC317-1.p,0.918889
SWC281-1.p,SWC417-1.p,0.918889
SWC281-1.p,SWC380-1.p,0.918333
SWC281-1.p,SWC096-1.p,0.917778
SWC281-1.p,SWC298-1.p,0.917619
SWC281-1.p,SWC311-1.p,0.9175
SWC281-1.p,SWC088-1.p,0.917
SWC281-1.p,SWC162-1.p,0.916667
SWC281-1.p,SWC119-1.p,0.915833
SWC281-1.p,SWC170-1.p,0.915714
SWC281-1.p,SWC178-1.p,0.915714
SWC281-1.p,SWC101-1.p,0.915385
SWC281-1.p,SWC394-1.p,0.915385
SWC281-1.p,SWC228-1.p,0.915294
SWC281-1.p,SWC234-1.p,0.914706
SWC281-1.p,SWC245-1.p,0.914706
SWC281-1.p,SWC012-1.p,0.914286
SWC281-1.p,SWC370-1.p,0.914167
SWC281-1.p,SWC097-1.p,0.912857
SWC281-1.p,SWC136-1.p,0.9125
SWC281-1.p,SWC138-1.p,0.9125
SWC281-1.p,SWC139-1.p,0.9125
SWC281-1.p,SWC140-1.p,0.9125
SWC281-1.p,SWC141-1.p,0.9125
SWC281-1.p,SWC142-1.p,0.9125
SWC281-1.p,SWC143-1.p,0.9125
SWC281-1.p,SWC152-1.p,0.9125
SWC281-1.p,SWC010-1.p,0.911364
SWC281-1.p,SWC107-1.p,0.911111
SWC281-1.p,SWC381-1.p,0.910625
SWC281-1.p,SWC003-1.p,0.91
SWC281-1.p,SWC102-1.p,0.908889
SWC281-1.p,SWC349-1.p,0.908889
SWC281-1.p,SWC213-1.p,0.908
SWC281-1.p,SWC388-1.p,0.908
SWC281-1.p,SWC421-1.p,0.907273
SWC281-1.p,SWC233-1.p,0.907143
SWC281-1.p,SWC237-1.p,0.905882
SWC281-1.p,SWC250-1.p,0.905882
SWC281-1.p,SWC217-1.p,0.905833
SWC281-1.p,SWC028-1.p,0.905
SWC281-1.p,SWC269-1.p,0.905
SWC281-1.p,SWC238-1.p,0.904737
SWC281-1.p,SWC251-1.p,0.904737
SWC281-1.p,SWC073-1.p,0.904545
SWC281-1.p,SWC304-1.p,0.904
SWC281-1.p,SWC331-1.p,0.903333
SWC281-1.p,SWC001-1.p,0.9025
SWC281-1.p,SWC109-1.p,0.9025
SWC281-1.p,SWC372-1.p,0.9025
SWC281-1.p,SWC113-1.p,0.90125
SWC281-1.p,SWC093-1.p,0.9
SWC281-1.p,SWC014-1.p,0.898889
SWC281-1.p,SWC277-1.p,0.898889
SWC281-1.p,SWC373-1.p,0.8975
SWC281-1.p,SWC292-1.p,0.897273
SWC281-1.p,SWC160-1.p,0.896667
SWC281-1.p,SWC181-1.p,0.896429
SWC281-1.p,SWC416-1.p,0.896429
SWC281-1.p,SWC310-1.p,0.896
SWC281-1.p,SWC168-1.p,0.894211
SWC281-1.p,SWC176-1.p,0.894211
SWC281-1.p,SWC038-1.p,0.893333
SWC281-1.p,SWC061-1.p,0.893333
SWC281-1.p,SWC063-1.p,0.893333
SWC281-1.p,SWC191-1.p,0.893333
SWC281-1.p,SWC363-1.p,0.893333
SWC281-1.p,SWC316-1.p,0.892778
SWC281-1.p,SWC229-1.p,0.892143
SWC281-1.p,SWC347-1.p,0.891667
SWC281-1.p,SWC024-1.p,0.891538
SWC281-1.p,SWC049-1.p,0.890909
SWC281-1.p,SWC037-1.p,0.8875
SWC281-1.p,SWC247-1.p,0.887333
SWC281-1.p,SWC149-1.p,0.886667
SWC281-1.p,SWC015-1.p,0.885833
SWC281-1.p,SWC062-1.p,0.885833
SWC281-1.p,SWC116-1.p,0.885455
SWC281-1.p,SWC270-1.p,0.884444
SWC281-1.p,SWC352-1.p,0.884
SWC281-1.p,SWC369-1.p,0.884
SWC281-1.p,SWC047-1.p,0.883636
SWC281-1.p,SWC106-1.p,0.882778
SWC281-1.p,SWC351-1.p,0.881538
SWC281-1.p,SWC129-1.p,0.88125
SWC281-1.p,SWC130-1.p,0.88125
SWC281-1.p,SWC131-1.p,0.88125
SWC281-1.p,SWC132-1.p,0.88125
SWC281-1.p,SWC133-1.p,0.88125
SWC281-1.p,SWC134-1.p,0.88125
SWC281-1.p,SWC135-1.p,0.88125
SWC281-1.p,SWC254-1.p,0.881111
SWC281-1.p,SWC092-1.p,0.880769
SWC281-1.p,SWC002-1.p,0.879643
SWC281-1.p,SWC089-1.p,0.878182
SWC281-1.p,SWC305-1.p,0.8775
SWC281-1.p,SWC333-1.p,0.875
SWC281-1.p,SWC005-1.p,0.873333
SWC281-1.p,SWC013-1.p,0.873333
SWC281-1.p,SWC018-1.p,0.873333
SWC281-1.p,SWC065-1.p,0.873333
SWC281-1.p,SWC020-1.p,0.871667
SWC281-1.p,SWC204-1.p,0.870833
SWC281-1.p,SWC390-1.p,0.870833
SWC281-1.p,SWC067-1.p,0.87
SWC281-1.p,SWC126-1.p,0.87
SWC281-1.p,SWC403-1.p,0.869167
SWC281-1.p,SWC165-1.p,0.868846
SWC281-1.p,SWC173-1.p,0.868846
SWC281-1.p,SWC069-1.p,0.868462
SWC281-1.p,SWC110-1.p,0.868
SWC281-1.p,SWC360-1.p,0.867273
SWC281-1.p,SWC355-1.p,0.867143
SWC281-1.p,SWC364-1.p,0.867143
SWC281-1.p,SWC051-1.p,0.866364
SWC281-1.p,SWC070-1.p,0.865833
SWC281-1.p,SWC367-1.p,0.865455
SWC281-1.p,SWC112-1.p,0.865294
SWC281-1.p,SWC066-1.p,0.863846
SWC281-1.p,SWC365-1.p,0.862727
SWC281-1.p,SWC151-1.p,0.8625
SWC281-1.p,SWC289-1.p,0.8625
SWC281-1.p,SWC103-1.p,0.860909
SWC281-1.p,SWC059-1.p,0.86
SWC281-1.p,SWC340-1.p,0.858889
SWC281-1.p,SWC100-1.p,0.858667
SWC281-1.p,SWC111-1.p,0.858462
SWC281-1.p,SWC161-1.p,0.857826
SWC281-1.p,SWC122-1.p,0.857273
SWC281-1.p,SWC206-1.p,0.855385
SWC281-1.p,SWC016-1.p,0.854667
SWC281-1.p,SWC054-1.p,0.854667
SWC281-1.p,SWC091-1.p,0.854545
SWC281-1.p,SWC023-1.p,0.853125
SWC281-1.p,SWC082-1.p,0.851538
SWC281-1.p,SWC144-1.p,0.851111
SWC281-1.p,SWC145-1.p,0.851111
SWC281-1.p,SWC146-1.p,0.851111
SWC281-1.p,SWC147-1.p,0.851111
SWC281-1.p,SWC150-1.p,0.851111
SWC281-1.p,SWC086-1.p,0.850833
SWC281-1.p,SWC052-1.p,0.848667
SWC281-1.p,SWC081-1.p,0.8475
SWC281-1.p,SWC208-1.p,0.8475
SWC281-1.p,SWC209-1.p,0.8475
SWC281-1.p,SWC358-1.p,0.8475
SWC281-1.p,SWC022-1.p,0.846667
SWC281-1.p,SWC079-1.p,0.846667
SWC281-1.p,SWC415-1.p,0.846667
SWC281-1.p,SWC366-1.p,0.845833
SWC281-1.p,SWC085-1.p,0.843333
SWC281-1.p,SWC210-1.p,0.8425
SWC281-1.p,SWC354-1.p,0.841667
SWC281-1.p,SWC357-1.p,0.840833
SWC281-1.p,SWC332-1.p,0.84
SWC281-1.p,SWC348-1.p,0.84
SWC281-1.p,SWC249-1.p,0.838667
SWC281-1.p,SWC200-1.p,0.838
SWC281-1.p,SWC244-1.p,0.838
SWC281-1.p,SWC087-1.p,0.836667
SWC281-1.p,SWC127-1.p,0.836
SWC281-1.p,SWC253-1.p,0.835833
SWC281-1.p,SWC017-1.p,0.835714
SWC281-1.p,SWC048-1.p,0.835714
SWC281-1.p,SWC060-1.p,0.835714
SWC281-1.p,SWC294-1.p,0.835556
SWC281-1.p,SWC120-1.p,0.835
SWC281-1.p,SWC273-1.p,0.835
SWC281-1.p,SWC053-1.p,0.830556
SWC281-1.p,SWC271-1.p,0.828
SWC281-1.p,SWC057-1.p,0.827143
SWC281-1.p,SWC058-1.p,0.827143
SWC281-1.p,SWC105-1.p,0.827143
SWC281-1.p,SWC008-1.p,0.827
SWC281-1.p,SWC385-1.p,0.825
SWC281-1.p,SWC299-1.p,0.822593
SWC281-1.p,SWC050-1.p,0.821667
SWC281-1.p,SWC382-1.p,0.821667
SWC281-1.p,SWC362-1.p,0.82
SWC281-1.p,SWC117-1.p,0.819091
SWC281-1.p,SWC255-1.p,0.8175
SWC281-1.p,SWC108-1.p,0.817143
SWC281-1.p,SWC021-1.p,0.815455
SWC158-1.p,SWC006-1.p,1.0
SWC158-1.p,SWC007-1.p,1.0
SWC158-1.p,SWC026-1.p,1.0
SWC158-1.p,SWC027-1.p,1.0
SWC158-1.p,SWC030-1.p,1.0
SWC158-1.p,SWC035-1.p,1.0
SWC158-1.p,SWC036-1.p,1.0
SWC158-1.p,SWC042-1.p,1.0
SWC158-1.p,SWC094-1.p,1.0
SWC158-1.p,SWC095-1.p,1.0
SWC158-1.p,SWC152-1.p,1.0
SWC158-1.p,SWC153-1.p,1.0
SWC158-1.p,SWC155-1.p,1.0
SWC158-1.p,SWC182-1.p,1.0
SWC158-1.p,SWC183-1.p,1.0
SWC158-1.p,SWC184-1.p,1.0
SWC158-1.p,SWC185-1.p,1.0
SWC158-1.p,SWC187-1.p,1.0
SWC158-1.p,SWC188-1.p,1.0
SWC158-1.p,SWC189-1.p,1.0
SWC158-1.p,SWC190-1.p,1.0
SWC158-1.p,SWC192-1.p,1.0
SWC158-1.p,SWC257-1.p,1.0
SWC158-1.p,SWC258-1.p,1.0
SWC158-1.p,SWC262-1.p,1.0
SWC158-1.p,SWC276-1.p,1.0
SWC158-1.p,SWC279-1.p,1.0
SWC158-1.p,SWC322-1.p,1.0
SWC158-1.p,SWC324-1.p,1.0
SWC158-1.p,SWC375-1.p,1.0
SWC158-1.p,SWC378-1.p,1.0
SWC158-1.p,SWC391-1.p,1.0
SWC158-1.p,SWC392-1.p,1.0
SWC158-1.p,SWC402-1.p,1.0
SWC158-1.p,SWC405-1.p,1.0
SWC158-1.p,SWC407-1.p,1.0
SWC158-1.p,SWC408-1.p,1.0
SWC158-1.p,SWC409-1.p,1.0
SWC158-1.p,SWC411-1.p,1.0
SWC158-1.p,SWC298-1.p,0.982857
SWC158-1.p,SWC163-1.p,0.982
SWC158-1.p,SWC164-1.p,0.982
SWC158-1.p,SWC171-1.p,0.982
SWC158-1.p,SWC172-1.p,0.982
SWC158-1.p,SWC304-1.p,0.982
SWC158-1.p,SWC335-1.p,0.982
SWC158-1.p,SWC306-1.p,0.981053
SWC158-1.p,SWC169-1.p,0.98
SWC158-1.p,SWC177-1.p,0.98
SWC158-1.p,SWC303-1.p,0.98
SWC158-1.p,SWC339-1.p,0.98
SWC158-1.p,SWC342-1.p,0.979231
SWC158-1.p,SWC314-1.p,0.976875
SWC158-1.p,SWC368-1.p,0.975333
SWC158-1.p,SWC300-1.p,0.973571
SWC158-1.p,SWC395-1.p,0.970909
SWC158-1.p,SWC374-1.p,0.970769
SWC158-1.p,SWC284-1.p,0.969474
SWC158-1.p,SWC078-1.p,0.969286
SWC158-1.p,SWC218-1.p,0.969167
SWC158-1.p,SWC039-1.p,0.969091
SWC158-1.p,SWC114-1.p,0.96875
SWC158-1.p,SWC115-1.p,0.96875
SWC158-1.p,SWC118-1.p,0.968667
SWC158-1.p,SWC353-1.p,0.968333
SWC158-1.p,SWC371-1.p,0.968333
SWC158-1.p,SWC259-1.p,0.967619
SWC158-1.p,SWC160-1.p,0.966667
SWC158-1.p,SWC295-1.p,0.965217
SWC158-1.p,SWC075-1.p,0.965
SWC158-1.p,SWC286-1.p,0.964
SWC158-1.p,SWC287-1.p,0.964
SWC158-1.p,SWC329-1.p,0.964
SWC158-1.p,SWC345-1.p,0.964
SWC158-1.p,SWC098-1.p,0.963684
SWC158-1.p,SWC400-1.p,0.963636
SWC158-1.p,SWC165-1.p,0.961923
SWC158-1.p,SWC173-1.p,0.961923
SWC158-1.p,SWC227-1.p,0.961579
SWC158-1.p,SWC219-1.p,0.9615
SWC158-1.p,SWC399-1.p,0.96125
SWC158-1.p,SWC315-1.p,0.96
SWC158-1.p,SWC226-1.p,0.958824
SWC158-1.p,SWC293-1.p,0.957692
SWC158-1.p,SWC220-1.p,0.957059
SWC158-1.p,SWC309-1.p,0.957
SWC158-1.p,SWC420-1.p,0.957
SWC158-1.p,SWC398-1.p,0.955714
SWC158-1.p,SWC044-1.p,0.955556
SWC158-1.p,SWC336-1.p,0.955238
SWC158-1.p,SWC386-1.p,0.955
SWC158-1.p,SWC162-1.p,0.954444
SWC158-1.p,SWC025-1.p,0.953846
SWC158-1.p,SWC377-1.p,0.953571
SWC158-1.p,SWC397-1.p,0.953571
SWC158-1.p,SWC239-1.p,0.9535
SWC158-1.p,SWC029-1.p,0.952667
SWC158-1.p,SWC019-1.p,0.952222
SWC158-1.p,SWC068-1.p,0.952222
SWC158-1.p,SWC236-1.p,0.952105
SWC158-1.p,SWC248-1.p,0.952105
SWC158-1.p,SWC285-1.p,0.951765
SWC158-1.p,SWC041-1.p,0.951538
SWC158-1.p,SWC032-1.p,0.95
SWC158-1.p,SWC302-1.p,0.95
SWC158-1.p,SWC071-1.p,0.949545
SWC158-1.p,SWC252-1.p,0.949444
SWC158-1.p,SWC376-1.p,0.949167
SWC158-1.p,SWC387-1.p,0.949167
SWC158-1.p,SWC396-1.p,0.949167
SWC158-1.p,SWC410-1.p,0.949167
SWC158-1.p,SWC221-1.p,0.948824
SWC158-1.p,SWC222-1.p,0.948824
SWC158-1.p,SWC356-1.p,0.94875
SWC158-1.p,SWC275-1.p,0.948182
SWC158-1.p,SWC046-1.p,0.9475
SWC158-1.p,SWC207-1.p,0.9475
SWC158-1.p,SWC379-1.p,0.947368
SWC158-1.p,SWC040-1.p,0.946923
SWC158-1.p,SWC084-1.p,0.946875
SWC158-1.p,SWC231-1.p,0.945882
SWC158-1.p,SWC241-1.p,0.945882
SWC158-1.p,SWC404-1.p,0.945
SWC158-1.p,SWC197-1.p,0.944667
SWC158-1.p,SWC223-1.p,0.944286
SWC158-1.p,SWC323-1.p,0.944167
SWC158-1.p,SWC325-1.p,0.944167
SWC158-1.p,SWC313-1.p,0.943333
SWC158-1.p,SWC045-1.p,0.942727
SWC158-1.p,SWC179-1.p,0.942381
SWC158-1.p,SWC288-1.p,0.942381
SWC158-1.p,SWC330-1.p,0.942381
SWC158-1.p,SWC346-1.p,0.942381
SWC158-1.p,SWC083-1.p,0.942308
SWC158-1.p,SWC043-1.p,0.940769
SWC158-1.p,SWC193-1.p,0.94
SWC158-1.p,SWC232-1.p,0.938824
SWC158-1.p,SWC242-1.p,0.938824
SWC158-1.p,SWC240-1.p,0.938571
SWC158-1.p,SWC383-1.p,0.938125
SWC158-1.p,SWC243-1.p,0.936923
SWC158-1.p,SWC090-1.p,0.936667
SWC158-1.p,SWC104-1.p,0.936154
SWC158-1.p,SWC124-1.p,0.936154
SWC158-1.p,SWC167-1.p,0.935882
SWC158-1.p,SWC175-1.p,0.935882
SWC158-1.p,SWC168-1.p,0.935789
SWC158-1.p,SWC176-1.p,0.935789
SWC158-1.p,SWC274-1.p,0.935
SWC158-1.p,SWC393-1.p,0.935
SWC158-1.p,SWC161-1.p,0.934783
SWC158-1.p,SWC009-1.p,0.934167
SWC158-1.p,SWC272-1.p,0.934167
SWC158-1.p,SWC406-1.p,0.934
SWC158-1.p,SWC401-1.p,0.933333
SWC158-1.p,SWC031-1.p,0.932308
SWC158-1.p,SWC256-1.p,0.931429
SWC158-1.p,SWC225-1.p,0.93
SWC158-1.p,SWC076-1.p,0.929333
SWC158-1.p,SWC166-1.p,0.928462
SWC158-1.p,SWC174-1.p,0.928462
SWC158-1.p,SWC230-1.p,0.928462
SWC158-1.p,SWC264-1.p,0.9275
SWC158-1.p,SWC328-1.p,0.9275
SWC158-1.p,SWC297-1.p,0.927368
SWC158-1.p,SWC308-1.p,0.927
SWC158-1.p,SWC198-1.p,0.926471
SWC158-1.p,SWC418-1.p,0.926
SWC158-1.p,SWC224-1.p,0.925294
SWC158-1.p,SWC384-1.p,0.924091
SWC158-1.p,SWC205-1.p,0.924
SWC158-1.p,SWC211-1.p,0.924
SWC158-1.p,SWC312-1.p,0.924
SWC158-1.p,SWC320-1.p,0.924
SWC158-1.p,SWC419-1.p,0.923077
SWC158-1.p,SWC072-1.p,0.923
SWC158-1.p,SWC341-1.p,0.922727
SWC158-1.p,SWC389-1.p,0.922727
SWC158-1.p,SWC203-1.p,0.922222
SWC158-1.p,SWC422-1.p,0.922
SWC158-1.p,SWC299-1.p,0.921852
SWC158-1.p,SWC011-1.p,0.921
SWC158-1.p,SWC235-1.p,0.920526
SWC158-1.p,SWC246-1.p,0.920526
SWC158-1.p,SWC307-1.p,0.92
SWC158-1.p,SWC004-1.p,0.9195
SWC158-1.p,SWC055-1.p,0.918889
SWC158-1.p,SWC056-1.p,0.918889
SWC158-1.p,SWC317-1.p,0.918889
SWC158-1.p,SWC417-1.p,0.918889
SWC158-1.p,SWC380-1.p,0.918333
SWC158-1.p,SWC096-1.p,0.917778
SWC158-1.p,SWC311-1.p,0.9175
SWC158-1.p,SWC088-1.p,0.917
SWC158-1.p,SWC119-1.p,0.915833
SWC158-1.p,SWC170-1.p,0.915714
SWC158-1.p,SWC178-1.p,0.915714
SWC158-1.p,SWC101-1.p,0.915385
SWC158-1.p,SWC394-1.p,0.915385
SWC158-1.p,SWC228-1.p,0.915294
SWC158-1.p,SWC234-1.p,0.914706
SWC158-1.p,SWC245-1.p,0.914706
SWC158-1.p,SWC012-1.p,0.914286
SWC158-1.p,SWC370-1.p,0.914167
SWC158-1.p,SWC097-1.p,0.912857
SWC158-1.p,SWC136-1.p,0.9125
SWC158-1.p,SWC138-1.p,0.9125
SWC158-1.p,SWC139-1.p,0.9125
SWC158-1.p,SWC140-1.p,0.9125
SWC158-1.p,SWC141-1.p,0.9125
SWC158-1.p,SWC142-1.p,0.9125
SWC158-1.p,SWC143-1.p,0.9125
SWC158-1.p,SWC010-1.p,0.911364
SWC158-1.p,SWC107-1.p,0.911111
SWC158-1.p,SWC381-1.p,0.910625
SWC158-1.p,SWC003-1.p,0.91
SWC158-1.p,SWC102-1.p,0.908889
SWC158-1.p,SWC349-1.p,0.908889
SWC158-1.p,SWC213-1.p,0.908
SWC158-1.p,SWC388-1.p,0.908
SWC158-1.p,SWC421-1.p,0.907273
SWC158-1.p,SWC233-1.p,0.907143
SWC158-1.p,SWC237-1.p,0.905882
SWC158-1.p,SWC250-1.p,0.905882
SWC158-1.p,SWC217-1.p,0.905833
SWC158-1.p,SWC028-1.p,0.905
SWC158-1.p,SWC269-1.p,0.905
SWC158-1.p,SWC238-1.p,0.904737
SWC158-1.p,SWC251-1.p,0.904737
SWC158-1.p,SWC073-1.p,0.904545
SWC158-1.p,SWC331-1.p,0.903333
SWC158-1.p,SWC001-1.p,0.9025
SWC158-1.p,SWC109-1.p,0.9025
SWC158-1.p,SWC372-1.p,0.9025
SWC158-1.p,SWC113-1.p,0.90125
SWC158-1.p,SWC093-1.p,0.9
SWC158-1.p,SWC412-1.p,0.899821
SWC158-1.p,SWC014-1.p,0.898889
SWC158-1.p,SWC277-1.p,0.898889
SWC158-1.p,SWC373-1.p,0.8975
SWC158-1.p,SWC292-1.p,0.897273
SWC158-1.p,SWC181-1.p,0.896429
SWC158-1.p,SWC416-1.p,0.896429
SWC158-1.p,SWC310-1.p,0.896
SWC158-1.p,SWC038-1.p,0.893333
SWC158-1.p,SWC061-1.p,0.893333
SWC158-1.p,SWC063-1.p,0.893333
SWC158-1.p,SWC191-1.p,0.893333
SWC158-1.p,SWC363-1.p,0.893333
SWC158-1.p,SWC316-1.p,0.892778
SWC158-1.p,SWC229-1.p,0.892143
SWC158-1.p,SWC347-1.p,0.891667
SWC158-1.p,SWC024-1.p,0.891538
SWC158-1.p,SWC049-1.p,0.890909
SWC158-1.p,SWC037-1.p,0.8875
SWC158-1.p,SWC247-1.p,0.887333
